Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
37.0,1,1,22.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,1.6428189148001744,2,23512.0,1
21.95069906319707,0,2,18.95069906319707,2,0,2,1.3802796252788276,0,3.809860187360586,1,1.8098601873605862,0,5,0,1.0,1,17720.753495315985,1
20.420838003308425,0,1,16.421347745450916,3,0,2,4.0,0,4.947395249586447,1,2.0,0,3,0,0.9473952495864468,1,17599.789580998346,1
49.554476051523345,1,1,10.01202042305107,1,1,3,4.337340141017023,0,3.0,1,5.662659858982977,0,1,0,1.0,1,21162.060102115254,1
30.92513181053163,0,1,9.0,2,0,3,4.275018830075948,0,3.550037660151895,3,4.0,0,3,0,1.7249811699240525,1,22168.775395431596,1
55.22830893672267,1,1,10.077626018079238,1,1,3,4.0,0,3.0,0,3.844747963841524,0,1,0,1.538813009039619,1,21147.301365837287,1
36.66691818673115,1,3,11.30314463033234,1,1,3,4.060628926066468,3,4.878742147867063,3,2.0606289260664683,0,4,0,2.0,3,28262.24327026446,1
35.06999921192683,1,1,16.659996322325206,2,1,3,5.0,0,3.6899997373089435,1,2.6899997373089435,1,5,1,1.6899997373089435,1,22416.969996585016,1
42.02874474290803,1,3,15.677296369340382,2,1,3,5.0,3,3.619806883524313,1,6.690096558237843,0,2,0,1.6900965582378435,3,29362.926343231728,1
22.763325146688093,0,1,9.138786390306926,2,0,2,3.930606804846537,0,3.0,1,1.069393195153463,1,2,0,0.930606804846537,1,17852.861213609693,1
25.005375107662054,0,1,13.0,2,0,2,3.5026875538310276,1,4.005375107662055,0,1.4973124461689724,1,4,0,0.5026875538310276,2,17880.470436907857,1
22.84200736568412,0,1,15.467239872184338,3,0,3,5.0,0,4.769749079289485,2,3.0,0,3,1,2.5394981585789704,1,21277.07899631716,1
52.7771808827566,0,1,9.158659409665658,1,0,3,3.9108723531026417,2,3.0,1,1.2228191172433958,0,4,1,2.044563823448679,2,25164.811000595822,1
31.584357813314096,0,3,19.55977029377583,3,0,2,5.0,2,3.8312843733718114,1,4.078210933429529,0,2,0,1.4156421866859057,2,25389.193303146167,1
29.301916700077502,0,1,15.944084101782542,2,0,3,5.0,0,4.698083299922498,1,3.5095835003875093,0,3,0,1.6038334001550036,1,21234.471249498838,1
47.86694032771349,0,1,8.672381857832871,2,1,3,4.0,0,3.7610883060238756,1,2.7610883060238756,0,3,1,2.2389116939761244,1,21019.28326491807,1
34.0,1,1,12.0,3,1,2,3.0,0,5.0,2,3.0,0,3,0,0.3542677648410466,1,17960.0,1
32.94907119631485,0,1,30.82863751524141,2,0,3,4.0509288036851565,0,3.0,3,2.949071196314844,0,5,0,1.050928803685156,1,21472.49071196315,1
26.263828579085512,1,1,31.0,2,1,2,4.962310202987784,0,3.0376897970122156,2,2.1130693910366474,0,2,1,0.9623102029877842,1,17293.753795940243,1
19.37909140978229,0,2,13.89545704891146,3,0,4,4.379091409782292,0,4.0,2,3.0,1,4,0,3.0,1,20548.797263214135,1
37.857320574029764,1,1,12.714641148059531,2,0,4,4.0,0,5.0,1,5.785980861044649,1,1,0,2.928660287014883,1,20751.071339712984,1
30.52170868902899,1,1,9.956582621942017,1,0,3,3.7608543445144957,0,3.7608543445144957,1,3.2391456554855043,0,3,0,0.7608543445144956,1,30720.747197407316,1
46.62512287219899,0,1,17.109175332676642,1,1,2,3.5468596409751263,0,3.0,1,1.0,1,3,0,0.5468596409751262,1,17447.8753686166,1
30.0,1,1,9.0,1,0,2,3.0,0,5.0,2,6.0,1,4,0,0.18030793542277812,1,17657.0,1
57.16560822594464,1,1,16.2929897175692,3,0,2,3.16560822594464,3,4.08280411297232,0,4.2929897175692,1,3,1,1.0,1,28690.127381491624,1
42.660761806022414,0,1,15.291368023714028,2,0,2,3.4391255366373823,1,3.0,0,1.0,0,5,0,0.0,2,28595.508857290966,1
31.63246103117988,1,2,15.047731065145072,2,0,3,6.0,0,3.86396158073501,2,3.4081152577949694,0,1,0,2.0,1,21440.44869154677,1
31.481333376535666,0,2,16.6266675307133,2,1,4,4.518666623464335,1,4.03733324692867,0,3.9626667530713298,0,3,1,1.5186666234643351,2,28444.946671418922,1
27.204650654644087,0,1,30.102325327322042,1,0,3,4.0,0,3.1023253273220432,1,2.4093013092881734,0,3,0,1.1023253273220432,1,17535.227903927866,1
24.720442853164283,1,2,27.32565102097653,2,0,3,4.325651020976531,0,4.0,1,2.3256510209765313,1,2,0,2.0,1,20817.207422433632,1
34.0,0,1,36.0,3,0,3,5.0,1,3.0,3,3.0,0,5,1,1.0,2,23186.0,1
40.03011178404944,1,2,10.085316721473419,3,0,3,3.994981369325093,1,3.005018630674907,1,5.994981369325093,0,3,1,2.0,2,23916.050186306747,1
46.400881463413924,1,2,18.455346784921748,2,0,2,3.5272326607539126,3,3.0,0,2.0,0,2,1,0.0,3,25318.8540245898,1
35.52672466768171,1,1,21.98725918259119,2,0,2,3.7837165928181578,0,3.0,1,3.175574889227237,1,4,0,0.3918582964090789,1,17788.338408961044,1
32.0,1,3,27.0,2,0,4,6.0,1,3.0,0,5.0,1,3,0,1.681772471060947,2,23237.0,1
48.14881366232233,1,2,8.673320058056882,2,1,2,3.891106686018961,0,3.0,0,2.0,1,3,0,0.0,1,17683.326679941943,1
36.0,1,1,21.0,2,1,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0,1
24.982360004992728,1,1,20.45942801148328,1,0,3,5.0,0,3.498236000499273,1,4.992944001997092,0,3,0,1.996472000998546,1,21233.031751991013,1
19.593325930001416,1,1,13.339933370012751,2,0,2,4.0,0,4.186651860002834,2,2.0,0,3,0,1.0,1,17585.35973348005,1
27.1409399364633,0,3,11.422819809389907,2,0,3,4.953020021178899,1,3.046979978821101,3,3.1879199152844033,0,1,0,1.046979978821101,2,24503.04026133427,1
52.0450794334641,0,3,22.8380957509808,1,1,3,3.4774602832679467,2,4.045079433464107,2,6.045079433464107,1,3,0,1.5225397167320533,2,25460.413967364966,1
48.657352438409816,0,1,35.780882520530064,2,1,3,4.219117479469938,3,4.219117479469938,1,3.6573524384098155,1,3,0,1.0,3,30308.97810792741,1
40.179269587545974,1,1,10.0,1,0,3,4.4589634793772985,0,4.082073041245403,1,5.164146082490806,1,4,0,1.0,1,21346.93305046381,1
41.56428816799129,0,3,29.403062977136635,2,0,4,4.758162213718018,1,3.0,0,4.161225190854655,1,3,0,2.0,2,25059.370414122266,1
32.99362301262011,1,3,27.710758872702268,2,0,3,4.823904528669406,3,4.823904528669406,0,3.7043818853223787,0,2,0,1.3521909426611893,3,26010.125899630726,1
35.786042961311765,1,3,28.865031071482314,1,1,2,3.786042961311763,1,3.4279140773764736,3,2.5720859226235264,1,4,0,1.0,2,24510.47009052063,1
30.03908870327125,1,2,7.3257391939270935,2,0,3,4.9869704322429165,0,3.0,1,7.9348521612145815,1,2,0,1.9869704322429163,1,21477.934852161216,1
29.971619901208467,0,2,18.170280592749208,2,1,2,4.0,0,4.971619901208466,0,2.0567601975830687,0,4,0,0.0,1,17032.92904975302,1
19.0,1,1,10.0,2,1,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0,1
36.98183910264434,0,2,21.44608431633025,2,0,3,3.0,0,4.267877393157044,2,1.7321226068429558,0,3,0,1.0,1,18129.82065906003,1
23.195369508067625,0,1,9.0,1,1,3,5.0,0,3.7100821129039163,2,2.644958943548042,0,3,0,1.0,1,21240.934876830644,1
29.79324462891029,0,2,15.983111572275728,2,1,3,4.698311157227573,0,5.0,0,4.508444213862136,0,5,1,1.0,1,20713.715199584953,1
21.58082370523988,0,1,12.39520592630997,2,0,2,3.6047940736900297,0,3.0,1,2.0,1,2,0,0.0,1,17910.1917629476,1
48.09420640800435,0,3,12.81158718399131,3,0,2,3.0471032040021724,0,3.0,1,2.9528967959978276,1,4,1,1.0,1,17656.31888971206,1
28.06589463714793,0,1,13.625999052905339,2,0,2,3.032947318573965,0,5.0,3,4.06589463714793,0,2,0,1.967052681426035,1,21674.72484100863,1
35.0,0,3,12.857649793525253,2,0,3,4.785587551618686,1,3.0,1,4.82161867257197,0,3,0,2.0,2,23149.93148631277,1
28.749337123909584,1,1,21.39644096974955,2,0,2,3.0,0,3.291556187318264,1,1.854221906340868,1,4,1,0.14577809365913197,1,17395.45778093659,1
36.319267125092395,1,1,16.226910958302533,3,1,3,5.2269109583025335,0,3.0,0,2.0,0,2,0,1.773089041697466,1,22070.53821916605,1
27.549999685858946,0,2,21.66000087959495,3,0,3,4.690000062828211,0,4.0,0,2.6900000628282106,0,2,0,1.0,1,21093.789999434546,1
23.464079657802213,0,3,12.336916064725436,2,0,2,3.4640796578022117,0,3.767960171098894,2,2.0,1,4,1,1.0,1,16198.635817965383,1
25.41765349607166,1,1,20.957050455106838,2,1,3,5.541765349607166,0,4.541765349607166,1,3.0,1,2,0,2.0,1,20797.916469300784,1
26.623813912627124,0,2,15.781348840614406,2,0,2,3.781348840614406,0,4.562697681228812,1,2.781348840614406,0,4,1,0.7813488406144062,1,20455.318232755635,1
45.960167784728746,1,1,27.20335569457491,3,0,3,3.0796644305425094,1,3.0398322152712547,1,2.0398322152712547,1,5,0,2.0,2,33790.39412753449,1
34.0,0,3,25.0,3,1,3,1.7635790688665725,1,3.0,2,1.0,1,1,0,1.5271581377331451,2,20304.0,1
41.18544632959586,0,2,9.02710220974282,2,0,3,4.85520698501837,3,3.0,1,6.27603492509185,0,1,1,1.85520698501837,3,29272.955077546783,1
29.793871387658967,0,3,6.793871387658967,2,0,2,4.0,0,3.0,1,4.6183858370231,0,2,0,1.0,1,17794.04596459256,1
41.152145184105116,0,3,27.53111746263189,2,0,2,1.6583686766314965,4,3.8354078308421258,2,4.341631323368503,0,3,1,0.1645921691578741,0,28151.53522035727,1
34.64673742598975,1,1,16.78442085800342,2,1,3,5.7844208580034175,0,3.431158283993165,1,2.0,0,4,0,1.0,1,22085.784420858003,1
51.37698554192628,0,2,27.4602891614744,2,1,3,5.37698554192628,3,4.24602891614744,1,5.24602891614744,0,3,0,1.0,3,29455.09494944704,1
23.480096978792787,1,2,21.175873927569373,2,1,2,4.448009697879279,0,4.448009697879279,1,2.0,1,1,0,1.0,1,17120.103980604243,1
26.952468780103054,1,1,24.976234390051527,2,0,3,4.0,0,3.8047531219896946,0,3.1952468780103054,0,2,0,1.8047531219896948,1,20893.46691258429,1
38.78296448122926,0,1,17.092113468379914,3,1,3,3.861829797430131,3,3.0,1,7.953943265810044,0,3,1,2.907886531620087,2,28724.572241240112,1
36.494969329374214,0,2,19.64649363523923,2,0,3,3.80807928235583,1,4.80807928235583,2,2.0,1,3,0,0.8080792823558299,2,26891.828201964858,1
32.93267125570586,0,1,11.754783131656836,2,1,2,3.1778881240490233,0,3.1778881240490233,1,2.0,0,3,0,0.0,1,17586.95676936454,1
43.39721468014993,0,3,30.426581914392806,2,0,3,2.5440508513643167,1,3.0,1,3.970632765757122,1,3,1,0.9706327657571221,2,21388.250378508936,1
28.875868406660935,0,3,11.616550879111875,3,1,2,4.616550879111875,1,3.1917245604440625,3,2.8082754395559375,0,3,0,1.6165508791118752,2,24409.154454450247,1
29.030568625253558,0,1,26.431220593179493,1,0,3,6.0,0,3.0,1,2.7461789218433053,0,3,1,2.7461789218433053,1,21020.792031859724,1
42.80450328902001,1,2,13.787733046244623,2,0,3,3.491614878612306,2,3.754192560693847,1,5.016770242775388,0,1,0,2.245807439306153,2,22337.10589929478,1
29.222115187698016,0,1,27.37512041383973,1,1,2,5.0,0,3.805528796924504,1,2.0,0,2,1,0.5972356015377481,1,17298.63870157847,1
35.26249958304344,0,1,31.894642797577635,2,0,3,4.105357202422366,0,3.8946427975776343,1,3.421428809689462,1,2,0,1.0,1,20700.632143214534,1
30.99822887425117,0,2,18.99557218562792,2,1,3,4.999557218562792,0,5.0,0,3.0022139071860394,0,5,1,1.0,1,20711.003985032934,1
34.46542258395162,0,1,22.887552130222588,2,1,4,4.0,0,3.0,0,3.0,0,3,0,2.80276619328387,1,21285.731811222766,1
32.76954380286714,0,3,23.308122728942315,2,1,2,2.307614049283216,1,3.307614049283216,2,1.9228421478496467,0,2,0,1.6923859507167844,2,20307.383754542116,1
33.99008637606748,0,1,20.91077738460734,2,0,3,3.980172752134964,0,3.0,1,6.980172752134964,1,1,0,2.0,1,21113.96034550427,1
26.0,0,1,11.0,3,0,2,4.0,0,3.0,0,2.0,1,1,0,1.0,1,17366.0,1
30.537273672861016,1,1,32.0,2,1,3,5.494675189591283,0,3.505324810408717,2,4.51597443122615,0,3,1,1.4946751895912833,1,20981.106496208173,1
44.0,0,2,13.821916530623206,1,0,3,3.0,1,3.0,0,3.025440495625256,0,3,0,1.0,1,22978.0,1
31.147605277793165,0,2,12.518450659724145,3,0,3,5.518450659724146,0,3.0,0,2.4815493402758544,0,3,0,2.0,1,21036.223240104136,1
20.0,1,1,16.0,3,1,2,3.0,0,3.0,2,2.0,1,5,0,0.6354436456595226,1,16009.0,1
20.0,0,3,7.0,1,0,4,6.0,0,5.0,2,2.0,0,3,1,1.909278297765069,1,21003.0,1
29.130471793366265,0,2,32.673820516584335,2,0,2,3.0978538450246997,2,3.065235896683133,1,2.0326179483415663,0,3,0,0.032617948341566505,2,22637.630046169656,1
31.8845941431682,0,1,8.557979067229269,2,0,3,2.1154058568317975,3,3.9422970715841013,2,3.0,0,3,1,2.9422970715841013,3,26135.13666518427,1
32.444365349241515,0,2,19.22040303255483,2,0,3,4.555634650758486,0,3.0,3,2.4443653492415143,0,5,0,1.5556346507584857,1,21467.443653492413,1
39.755479392194836,1,3,17.0,2,0,3,4.724452060780517,3,4.724452060780517,1,3.377739696097417,0,3,0,1.5510958784389668,3,25832.620546628288,1
25.488158249483973,0,1,12.488158249483975,2,0,3,5.0,1,4.244079124741988,0,2.0,1,3,0,1.6220395623709938,2,21544.684870372163,1
34.0,1,1,17.0,3,1,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0,1
28.205152403853013,0,3,21.523091442311806,3,1,3,2.1589695192293976,0,3.0,2,1.7726463461529318,0,2,0,0.7726463461529318,1,20298.205152403854,1
36.312253795149644,1,1,25.0,2,1,3,3.27847623768646,0,4.1476825082090265,1,2.4261587458954867,0,1,0,2.0,1,21065.85231749179,1
41.41560389590734,0,1,13.337584416370659,3,1,3,4.584396104092664,0,3.4156038959073354,3,3.0,0,3,1,2.1687922081853293,1,27880.472616831816,1
31.236358338609296,0,2,6.610913329112563,1,1,2,4.847271667721859,0,4.152728332278141,3,6.236358338609297,0,3,0,1.3054566645562813,1,21741.872774952517,1
32.90223640346224,0,2,10.759744737679714,2,1,3,4.902236403462238,1,3.902236403462238,1,2.2932907896132857,0,1,1,1.0,2,28576.885621487367,1
37.73586632676844,0,1,23.36793316338422,2,0,3,2.12264438779474,0,4.75471122441052,2,3.6132219389737,0,1,1,1.12264438779474,1,21422.962310204715,1
45.10251104528297,1,1,21.666839102830348,3,0,3,4.0256277613207425,2,3.0256277613207425,0,2.9743722386792575,0,2,0,1.9743722386792575,2,26653.949779094342,1
51.61473140803419,0,1,14.779846518876678,2,1,3,5.972480814859585,3,3.0,1,4.082557555421246,0,2,0,2.0,3,29326.871713409244,1
30.320367675708937,0,2,26.31577172934721,2,0,3,4.519448486436593,3,4.839816162145531,0,3.0,0,3,0,1.320367675708938,3,26031.62022216399,1
35.0,1,1,13.0,3,1,3,4.0,0,5.0,3,4.0,0,3,0,1.2482278269609068,1,21638.0,1
26.228694409400365,1,3,11.771305590599635,3,1,3,5.0,1,3.0,3,3.0,1,2,0,2.0,2,24441.21033038963,1
33.519521027262805,0,1,13.087359813224944,2,0,3,4.956320093387528,0,3.087359813224945,1,2.0436799066124722,1,4,0,0.0873598132249449,1,21074.087359813224,1
44.0,0,1,18.925509004780764,2,0,3,3.0,2,3.0,0,2.2963558564598907,0,3,0,1.0,2,22978.0,1
29.038649781401723,1,1,25.961350218598277,3,1,3,4.679549927133908,0,3.0,1,3.0,0,3,0,1.3204500728660915,1,21063.154599125606,1
34.0,0,3,25.0,3,1,3,1.7751097831840874,1,3.0,2,1.0,1,1,0,1.550219566368175,2,20304.0,1
36.68619351225925,0,2,14.862761297548149,3,1,3,4.0,0,4.431380648774074,3,3.431380648774075,0,4,0,1.4313806487740748,1,23353.66694205832,1
28.314959381667414,0,1,8.876639587778275,1,1,2,3.0,0,3.0,1,1.5616802061108621,1,3,1,0.5616802061108621,1,17287.246720824445,1
18.0,0,2,12.31002607390086,3,1,3,3.0,0,3.563324642033047,2,2.0,0,4,1,0.0,1,16889.35355930714,1
21.57249816867189,0,1,17.42750183132811,2,0,3,5.0,0,3.855003662656223,3,3.0,0,3,1,1.8550036626562234,1,21292.312454216797,1
25.853107049571733,0,1,15.673661569068013,2,0,2,3.6736615690680128,0,4.326338430931987,2,2.6526768618639744,0,3,1,1.0,1,16910.887810518187,1
38.405105164368145,1,3,11.801701721456048,1,0,3,3.8396596557087905,3,4.8396596557087905,2,2.6413613771648388,0,3,1,2.0,3,28241.079839373637,1
36.98659909559261,1,2,11.876287006296273,2,0,2,3.4314430509444414,0,3.0,0,4.712371299370373,0,3,0,1.1438143503148137,1,20237.280928248427,1
38.0,1,1,18.0,3,0,4,6.0,1,4.0,0,7.0,0,4,1,1.0,2,23455.0,1
29.192484856449717,1,1,18.326303002425995,2,0,3,4.0962424282248575,0,3.0,0,3.192484856449716,1,3,1,1.903757571775142,1,21190.978909007277,1
38.308300899080066,1,1,9.462451348620096,0,1,3,4.845849550459968,0,3.0,1,7.537548651379903,0,2,0,1.0,1,20767.38339820184,1
43.566096550970315,1,1,10.004708812365234,1,1,2,3.0,0,3.400941762473047,2,3.79717471258086,0,1,0,0.0,1,17476.19340766269,1
47.92040872681701,0,2,9.60580800038561,2,0,3,4.473783272797384,1,3.236891636398692,2,5.473783272797384,0,2,0,1.0,2,23417.607690183537,1
31.176839169291142,0,1,26.530517507873423,2,1,3,3.176839169291141,2,3.0,0,3.823160830708859,0,3,1,0.17683916929114074,2,24829.835692586606,1
53.99994726413067,1,1,8.555562879981851,1,1,2,3.0,0,3.11111257599637,2,4.666662272010889,0,1,0,0.0,1,17478.222211968026,1
19.0,0,1,13.633517307147685,3,1,4,4.0,0,3.455494230950772,2,3.0,0,4,1,1.0,1,20570.15714999528,1
30.75093025339817,0,2,10.591078227890577,2,0,2,3.204460886054712,0,3.0,1,1.795539113945288,1,1,0,1.0,1,17851.40892177211,1
53.65974569943316,1,1,27.51061815300786,3,0,3,3.5106181530078633,1,3.7446909234960684,0,4.744690923496068,0,3,1,1.2553090765039316,2,25020.765453825195,1
28.408610651916792,1,1,25.182778696166416,1,1,3,4.704305325958396,0,3.0,1,5.817221303833583,0,3,0,2.0,1,21047.956946740414,1
42.499160307046154,1,2,15.750419846476923,2,1,3,4.0,0,4.187604961619231,0,4.375209923238462,1,1,1,0.812395038380769,1,21136.03098759595,1
29.0,1,1,9.0,2,1,3,5.934380751742783,0,3.0,1,6.901571127614175,0,3,0,2.0,1,22142.6890021067,1
37.09187259366009,1,2,18.826853342940858,2,1,2,4.0,2,3.727915062440063,0,2.0,1,2,0,0.7279150624400634,2,25334.46289581172,1
27.0,1,3,15.0,1,1,3,5.0,1,5.0,3,8.0,0,3,0,1.635645761571768,2,24004.0,1
21.0,0,3,6.0,1,0,2,4.0,0,4.0,2,2.0,1,5,1,1.2952418024896422,1,17174.0,1
27.964027434174987,0,2,23.035972565825013,1,0,3,4.0,0,3.0,0,2.1205034292718734,0,4,0,1.8794965707281264,1,21419.120503429273,1
40.20004791161598,1,1,10.0,1,0,3,4.460002395580799,0,4.079995208838402,1,5.159990417676804,1,4,0,1.0,1,21346.9600622851,1
34.33462868127115,0,1,30.904946954467306,2,0,2,3.095053045532693,0,3.904946954467307,1,2.380212182130771,1,2,0,0.9049469544673072,1,17022.570318273196,1
26.559279087763777,0,1,13.653493536052494,2,0,3,4.0,0,3.0,0,3.0,1,3,0,1.173253231973753,1,21557.93613688092,1
29.71415245538096,0,1,9.809434970253974,1,1,2,3.0,0,3.0,1,1.0952825148730132,1,3,0,0.0952825148730132,1,17285.381130059493,1
31.093003103327213,0,1,15.906996896672787,2,0,3,5.0,0,4.4534984483363935,2,6.36049534500918,1,5,1,1.4534984483363933,1,21079.813993793345,1
28.060780883018648,0,2,6.6782813346880046,2,0,2,4.54781244354133,0,3.0,2,2.0,0,3,0,0.7739062217706651,1,16372.791720471989,1
42.35835830513827,1,3,12.231231271146298,3,1,2,4.0,1,4.352602605928858,2,2.0578078177865744,0,1,0,0.35260260592885817,2,22902.583833877074,1
33.15381858699984,0,1,9.700848574888854,1,0,2,3.0,0,4.649575712555573,1,5.47436356883336,1,4,1,1.0,1,17656.649575712556,1
19.0,1,1,10.0,2,1,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0,1
33.5367063467272,0,3,23.61011904018161,3,0,3,2.463293653272797,1,3.926587306545594,2,3.316468266363984,0,2,1,1.0734126934544064,2,20313.265873065455,1
22.08967875524862,0,1,13.18161312587477,2,0,4,4.954596718531308,0,3.0,3,3.0,1,1,0,1.0,1,21604.454032814687,1
19.290029193648905,0,2,13.450145968244529,3,0,4,4.2900291936489054,0,4.0,2,3.0,1,4,0,3.0,1,20550.489445320673,1
27.0689900291147,0,2,35.5860598253118,2,1,3,5.862019941770599,1,5.0,3,2.0,0,2,1,1.9310099708852997,2,23652.174252183602,1
49.730816587464,1,3,9.3918239632835,3,0,3,4.0,1,3.0,2,6.0,0,2,0,2.0,2,23868.562269136113,1
35.14568490385372,1,1,11.640101561670305,2,1,2,3.0,0,3.5467005205567683,1,1.5467005205567683,1,2,1,0.4532994794432317,1,17467.013705726124,1
34.04436854273228,1,3,17.640433579685038,2,0,4,4.0,0,4.0,3,3.0,1,4,0,3.0,1,21847.014655902978,1
51.446897437163095,1,1,12.505258011950374,1,0,2,3.4095689101773066,2,3.5904310898226934,1,1.8191378203546134,0,3,1,1.0,4,35874.855555775146,1
29.613309556432824,0,1,29.5893880202045,1,1,3,4.877338088713435,3,4.877338088713435,2,2.8773380887134348,0,1,1,1.8773380887134348,2,27385.832549246403,1
24.259586293188555,0,2,8.897410038389825,1,0,2,4.0,0,3.637823745201272,1,3.8108812739936413,0,5,1,1.3621762547987282,1,17176.17305752879,1
34.70681934399658,1,3,26.400667560473202,2,0,3,4.723128273882554,3,4.723128273882554,0,4.107486904469783,0,2,0,1.5537434522348916,3,26007.908822025416,1
34.60168075321895,0,1,11.203361506437897,2,1,3,4.200560251072983,0,5.0,3,2.799439748927017,0,4,0,1.0,1,22037.833054813305,1
29.59284324490728,0,1,31.79642162245364,1,0,4,5.0,0,3.7964216224536393,0,6.185686489814558,0,3,0,2.7964216224536393,1,21221.557059469444,1
42.919275146487806,0,1,8.080724853512198,2,1,2,3.0100906066890247,0,3.0201812133780495,1,6.939456359865852,0,3,0,0.010090606689024728,1,25231.75679550168,1
33.3748192660821,0,1,20.937915688011177,1,1,3,4.1250361467835805,3,4.1250361467835805,2,2.1250361467835805,0,1,1,1.1250361467835805,1,27298.941674953505,1
21.820859335286045,0,2,6.938124954612624,1,0,2,4.0,0,4.0,2,2.0,0,4,0,1.0,1,17171.654687613467,1
34.0,1,3,16.0,3,0,4,4.0,1,5.0,3,2.0,1,3,0,1.948099056412691,2,26902.0,1
43.42664387151199,1,2,15.573356128488008,1,0,2,3.8088812905039973,0,4.6177625810079945,1,3.6177625810079945,0,1,1,1.8088812905039973,1,34257.84714187108,1
34.0,1,1,17.0,3,1,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0,1
44.78069683877055,1,1,8.414477370922084,1,0,2,3.731724736564213,2,3.0,1,1.268275263435787,0,3,0,1.4634494731284258,2,20388.779982639637,1
37.87491525757931,0,1,19.593644071974133,1,0,3,3.2812711856051733,0,3.0,0,4.796822035987067,0,1,0,1.0,1,21426.109194922356,1
37.66377561832742,1,1,10.247831713745565,1,0,3,4.0,0,4.16811219083629,0,3.8318878091637103,0,1,0,2.0,1,20756.991326854983,1
31.590689392583755,0,2,22.10882727110051,2,1,3,1.2409310607416244,0,3.481862121483249,1,1.4818621214832486,1,1,0,0.7227931822248728,1,20297.97672348146,1
45.19774875520506,0,1,14.828893034970706,3,0,2,3.390368988343098,3,3.780737976686196,0,4.6577860699414115,0,3,0,1.2192620233138038,3,25032.385240466276,1
24.0,1,1,13.0,2,1,4,2.0,0,5.0,0,3.0,1,3,0,1.2079184006855619,1,20279.0,1
29.63946501722614,1,1,11.909866254306536,1,0,3,3.818026749138693,0,3.181973250861307,1,3.545919752583921,0,2,0,2.0,1,22358.99147120263,1
38.05627212178401,1,3,12.814712940051614,2,1,3,5.2415591817323985,1,4.252813606089201,3,7.747186393910799,0,3,0,2.0,2,25421.848476213123,1
40.071578664513005,1,3,12.357192888171001,1,0,3,3.7285614223657997,3,4.7285614223658,2,3.085754310536801,0,3,1,2.0,3,28227.970247839163,1
